dc:modified	dc:created	dc:title	dc:description	dc:URI	dc:identifier	gbif core language	iso 639 level	iso 639-1 code	iso 639-2 bibliographic code	iso 639-2 terminologic code	iso 639-3 code	language scope	language type	dc:issued	dc:source
2008-06-24T09:14:03+00:00	2008-06-24T09:14:03+00:00	Balinese	http://vocabularies.gbif.org/lang/ban	http://www.sil.org/iso639-3/documentation.asp?id=ban	ban	No	2		ban	ban	ban	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:03+00:00	2008-06-24T09:14:03+00:00	Waimaha	http://vocabularies.gbif.org/lang/bao	http://www.sil.org/iso639-3/documentation.asp?id=bao	bao	No	3				bao	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:03+00:00	2008-06-24T09:14:03+00:00	Bantawa	http://vocabularies.gbif.org/lang/bap	http://www.sil.org/iso639-3/documentation.asp?id=bap	bap	No	3				bap	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:03+00:00	2008-06-24T09:14:03+00:00	Bavarian	http://vocabularies.gbif.org/lang/bar	http://www.sil.org/iso639-3/documentation.asp?id=bar	bar	No	3				bar	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:03+00:00	2008-06-24T09:14:03+00:00	Basa (Cameroon)	http://vocabularies.gbif.org/lang/bas	http://www.sil.org/iso639-3/documentation.asp?id=bas	bas	No	2		bas	bas	bas	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:03+00:00	2008-06-24T09:14:03+00:00	Bada (Nigeria)	http://vocabularies.gbif.org/lang/bau	http://www.sil.org/iso639-3/documentation.asp?id=bau	bau	No	3				bau	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:03+00:00	2008-06-24T09:14:03+00:00	Vengo	http://vocabularies.gbif.org/lang/bav	http://www.sil.org/iso639-3/documentation.asp?id=bav	bav	No	3				bav	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:03+00:00	2008-06-24T09:14:03+00:00	Bambili-Bambui	http://vocabularies.gbif.org/lang/baw	http://www.sil.org/iso639-3/documentation.asp?id=baw	baw	No	3				baw	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:03+00:00	2008-06-24T09:14:03+00:00	Bamun	http://vocabularies.gbif.org/lang/bax	http://www.sil.org/iso639-3/documentation.asp?id=bax	bax	No	3				bax	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:03+00:00	2008-06-24T09:14:03+00:00	Batuley	http://vocabularies.gbif.org/lang/bay	http://www.sil.org/iso639-3/documentation.asp?id=bay	bay	No	3				bay	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:03+00:00	2008-06-24T09:14:03+00:00	Tunen	http://vocabularies.gbif.org/lang/baz	http://www.sil.org/iso639-3/documentation.asp?id=baz	baz	No	3				baz	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:03+00:00	2008-06-24T09:14:03+00:00	Baatonum	http://vocabularies.gbif.org/lang/bba	http://www.sil.org/iso639-3/documentation.asp?id=bba	bba	No	3				bba	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:03+00:00	2008-06-24T09:14:03+00:00	Barai	http://vocabularies.gbif.org/lang/bbb	http://www.sil.org/iso639-3/documentation.asp?id=bbb	bbb	No	3				bbb	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:03+00:00	2008-06-24T09:14:03+00:00	Batak Toba	http://vocabularies.gbif.org/lang/bbc	http://www.sil.org/iso639-3/documentation.asp?id=bbc	bbc	No	3				bbc	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:03+00:00	2008-06-24T09:14:03+00:00	Bau	http://vocabularies.gbif.org/lang/bbd	http://www.sil.org/iso639-3/documentation.asp?id=bbd	bbd	No	3				bbd	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:03+00:00	2008-06-24T09:14:03+00:00	Bangba	http://vocabularies.gbif.org/lang/bbe	http://www.sil.org/iso639-3/documentation.asp?id=bbe	bbe	No	3				bbe	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:03+00:00	2008-06-24T09:14:03+00:00	Baibai	http://vocabularies.gbif.org/lang/bbf	http://www.sil.org/iso639-3/documentation.asp?id=bbf	bbf	No	3				bbf	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:03+00:00	2008-06-24T09:14:03+00:00	Barama	http://vocabularies.gbif.org/lang/bbg	http://www.sil.org/iso639-3/documentation.asp?id=bbg	bbg	No	3				bbg	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:03+00:00	2008-06-24T09:14:03+00:00	Bugan	http://vocabularies.gbif.org/lang/bbh	http://www.sil.org/iso639-3/documentation.asp?id=bbh	bbh	No	3				bbh	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:03+00:00	2008-06-24T09:14:03+00:00	Barombi	http://vocabularies.gbif.org/lang/bbi	http://www.sil.org/iso639-3/documentation.asp?id=bbi	bbi	No	3				bbi	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:04+00:00	2008-06-24T09:14:04+00:00	Ghomálá'	http://vocabularies.gbif.org/lang/bbj	http://www.sil.org/iso639-3/documentation.asp?id=bbj	bbj	No	3				bbj	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:04+00:00	2008-06-24T09:14:04+00:00	Babanki	http://vocabularies.gbif.org/lang/bbk	http://www.sil.org/iso639-3/documentation.asp?id=bbk	bbk	No	3				bbk	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:04+00:00	2008-06-24T09:14:04+00:00	Bats	http://vocabularies.gbif.org/lang/bbl	http://www.sil.org/iso639-3/documentation.asp?id=bbl	bbl	No	3				bbl	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:04+00:00	2008-06-24T09:14:04+00:00	Babango	http://vocabularies.gbif.org/lang/bbm	http://www.sil.org/iso639-3/documentation.asp?id=bbm	bbm	No	3				bbm	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:04+00:00	2008-06-24T09:14:04+00:00	Uneapa	http://vocabularies.gbif.org/lang/bbn	http://www.sil.org/iso639-3/documentation.asp?id=bbn	bbn	No	3				bbn	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:04+00:00	2008-06-24T09:14:04+00:00	Northern Bobo Madaré	http://vocabularies.gbif.org/lang/bbo	http://www.sil.org/iso639-3/documentation.asp?id=bbo	bbo	No	3				bbo	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:04+00:00	2008-06-24T09:14:04+00:00	West Central Banda	http://vocabularies.gbif.org/lang/bbp	http://www.sil.org/iso639-3/documentation.asp?id=bbp	bbp	No	3				bbp	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:04+00:00	2008-06-24T09:14:04+00:00	Bamali	http://vocabularies.gbif.org/lang/bbq	http://www.sil.org/iso639-3/documentation.asp?id=bbq	bbq	No	3				bbq	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:04+00:00	2008-06-24T09:14:04+00:00	Girawa	http://vocabularies.gbif.org/lang/bbr	http://www.sil.org/iso639-3/documentation.asp?id=bbr	bbr	No	3				bbr	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:04+00:00	2008-06-24T09:14:04+00:00	Bakpinka	http://vocabularies.gbif.org/lang/bbs	http://www.sil.org/iso639-3/documentation.asp?id=bbs	bbs	No	3				bbs	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:04+00:00	2008-06-24T09:14:04+00:00	Mburku	http://vocabularies.gbif.org/lang/bbt	http://www.sil.org/iso639-3/documentation.asp?id=bbt	bbt	No	3				bbt	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:04+00:00	2008-06-24T09:14:04+00:00	Kulung (Nigeria)	http://vocabularies.gbif.org/lang/bbu	http://www.sil.org/iso639-3/documentation.asp?id=bbu	bbu	No	3				bbu	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:04+00:00	2008-06-24T09:14:04+00:00	Karnai	http://vocabularies.gbif.org/lang/bbv	http://www.sil.org/iso639-3/documentation.asp?id=bbv	bbv	No	3				bbv	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:04+00:00	2008-06-24T09:14:04+00:00	Baba	http://vocabularies.gbif.org/lang/bbw	http://www.sil.org/iso639-3/documentation.asp?id=bbw	bbw	No	3				bbw	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:04+00:00	2008-06-24T09:14:04+00:00	Bubia	http://vocabularies.gbif.org/lang/bbx	http://www.sil.org/iso639-3/documentation.asp?id=bbx	bbx	No	3				bbx	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:04+00:00	2008-06-24T09:14:04+00:00	Befang	http://vocabularies.gbif.org/lang/bby	http://www.sil.org/iso639-3/documentation.asp?id=bby	bby	No	3				bby	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:04+00:00	2008-06-24T09:14:04+00:00	Babalia Creole Arabic	http://vocabularies.gbif.org/lang/bbz	http://www.sil.org/iso639-3/documentation.asp?id=bbz	bbz	No	3				bbz	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:04+00:00	2008-06-24T09:14:04+00:00	Central Bai	http://vocabularies.gbif.org/lang/bca	http://www.sil.org/iso639-3/documentation.asp?id=bca	bca	No	3				bca	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:04+00:00	2008-06-24T09:14:04+00:00	Bainouk-Samik	http://vocabularies.gbif.org/lang/bcb	http://www.sil.org/iso639-3/documentation.asp?id=bcb	bcb	No	3				bcb	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:04+00:00	2008-06-24T09:14:04+00:00	Southern Balochi	http://vocabularies.gbif.org/lang/bcc	http://www.sil.org/iso639-3/documentation.asp?id=bcc	bcc	No	3				bcc	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:04+00:00	2008-06-24T09:14:04+00:00	North Babar	http://vocabularies.gbif.org/lang/bcd	http://www.sil.org/iso639-3/documentation.asp?id=bcd	bcd	No	3				bcd	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:04+00:00	2008-06-24T09:14:04+00:00	Bamenyam	http://vocabularies.gbif.org/lang/bce	http://www.sil.org/iso639-3/documentation.asp?id=bce	bce	No	3				bce	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:05+00:00	2008-06-24T09:14:05+00:00	Bamu	http://vocabularies.gbif.org/lang/bcf	http://www.sil.org/iso639-3/documentation.asp?id=bcf	bcf	No	3				bcf	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:05+00:00	2008-06-24T09:14:05+00:00	Baga Binari	http://vocabularies.gbif.org/lang/bcg	http://www.sil.org/iso639-3/documentation.asp?id=bcg	bcg	No	3				bcg	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:05+00:00	2008-06-24T09:14:05+00:00	Bariai	http://vocabularies.gbif.org/lang/bch	http://www.sil.org/iso639-3/documentation.asp?id=bch	bch	No	3				bch	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:05+00:00	2008-06-24T09:14:05+00:00	Baoulé	http://vocabularies.gbif.org/lang/bci	http://www.sil.org/iso639-3/documentation.asp?id=bci	bci	No	3				bci	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:05+00:00	2008-06-24T09:14:05+00:00	Bardi	http://vocabularies.gbif.org/lang/bcj	http://www.sil.org/iso639-3/documentation.asp?id=bcj	bcj	No	3				bcj	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:05+00:00	2008-06-24T09:14:05+00:00	Bunaba	http://vocabularies.gbif.org/lang/bck	http://www.sil.org/iso639-3/documentation.asp?id=bck	bck	No	3				bck	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:05+00:00	2008-06-24T09:14:05+00:00	Central Bicolano	http://vocabularies.gbif.org/lang/bcl	http://www.sil.org/iso639-3/documentation.asp?id=bcl	bcl	No	3				bcl	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:05+00:00	2008-06-24T09:14:05+00:00	Bannoni	http://vocabularies.gbif.org/lang/bcm	http://www.sil.org/iso639-3/documentation.asp?id=bcm	bcm	No	3				bcm	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:05+00:00	2008-06-24T09:14:05+00:00	Bali (Nigeria)	http://vocabularies.gbif.org/lang/bcn	http://www.sil.org/iso639-3/documentation.asp?id=bcn	bcn	No	3				bcn	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:05+00:00	2008-06-24T09:14:05+00:00	Kaluli	http://vocabularies.gbif.org/lang/bco	http://www.sil.org/iso639-3/documentation.asp?id=bco	bco	No	3				bco	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:05+00:00	2008-06-24T09:14:05+00:00	Bali (Democratic Republic of Congo)	http://vocabularies.gbif.org/lang/bcp	http://www.sil.org/iso639-3/documentation.asp?id=bcp	bcp	No	3				bcp	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:05+00:00	2008-06-24T09:14:05+00:00	Bench	http://vocabularies.gbif.org/lang/bcq	http://www.sil.org/iso639-3/documentation.asp?id=bcq	bcq	No	3				bcq	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:05+00:00	2008-06-24T09:14:05+00:00	Babine	http://vocabularies.gbif.org/lang/bcr	http://www.sil.org/iso639-3/documentation.asp?id=bcr	bcr	No	3				bcr	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:05+00:00	2008-06-24T09:14:05+00:00	Kohumono	http://vocabularies.gbif.org/lang/bcs	http://www.sil.org/iso639-3/documentation.asp?id=bcs	bcs	No	3				bcs	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:05+00:00	2008-06-24T09:14:05+00:00	Bendi	http://vocabularies.gbif.org/lang/bct	http://www.sil.org/iso639-3/documentation.asp?id=bct	bct	No	3				bct	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:05+00:00	2008-06-24T09:14:05+00:00	Awad Bing	http://vocabularies.gbif.org/lang/bcu	http://www.sil.org/iso639-3/documentation.asp?id=bcu	bcu	No	3				bcu	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:05+00:00	2008-06-24T09:14:05+00:00	Shoo-Minda-Nye	http://vocabularies.gbif.org/lang/bcv	http://www.sil.org/iso639-3/documentation.asp?id=bcv	bcv	No	3				bcv	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:05+00:00	2008-06-24T09:14:05+00:00	Bana	http://vocabularies.gbif.org/lang/bcw	http://www.sil.org/iso639-3/documentation.asp?id=bcw	bcw	No	3				bcw	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:05+00:00	2008-06-24T09:14:05+00:00	Bacama	http://vocabularies.gbif.org/lang/bcy	http://www.sil.org/iso639-3/documentation.asp?id=bcy	bcy	No	3				bcy	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:05+00:00	2008-06-24T09:14:05+00:00	Bainouk-Gunyaamolo	http://vocabularies.gbif.org/lang/bcz	http://www.sil.org/iso639-3/documentation.asp?id=bcz	bcz	No	3				bcz	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:05+00:00	2008-06-24T09:14:05+00:00	Bayot	http://vocabularies.gbif.org/lang/bda	http://www.sil.org/iso639-3/documentation.asp?id=bda	bda	No	3				bda	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:06+00:00	2008-06-24T09:14:06+00:00	Basap	http://vocabularies.gbif.org/lang/bdb	http://www.sil.org/iso639-3/documentation.asp?id=bdb	bdb	No	3				bdb	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:06+00:00	2008-06-24T09:14:06+00:00	Emberá-Baudó	http://vocabularies.gbif.org/lang/bdc	http://www.sil.org/iso639-3/documentation.asp?id=bdc	bdc	No	3				bdc	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:06+00:00	2008-06-24T09:14:06+00:00	Bunama	http://vocabularies.gbif.org/lang/bdd	http://www.sil.org/iso639-3/documentation.asp?id=bdd	bdd	No	3				bdd	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:06+00:00	2008-06-24T09:14:06+00:00	Bade	http://vocabularies.gbif.org/lang/bde	http://www.sil.org/iso639-3/documentation.asp?id=bde	bde	No	3				bde	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:06+00:00	2008-06-24T09:14:06+00:00	Bonggi	http://vocabularies.gbif.org/lang/bdg	http://www.sil.org/iso639-3/documentation.asp?id=bdg	bdg	No	3				bdg	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:06+00:00	2008-06-24T09:14:06+00:00	Baka (Sudan)	http://vocabularies.gbif.org/lang/bdh	http://www.sil.org/iso639-3/documentation.asp?id=bdh	bdh	No	3				bdh	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:06+00:00	2008-06-24T09:14:06+00:00	Burun	http://vocabularies.gbif.org/lang/bdi	http://www.sil.org/iso639-3/documentation.asp?id=bdi	bdi	No	3				bdi	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:06+00:00	2008-06-24T09:14:06+00:00	Bai	http://vocabularies.gbif.org/lang/bdj	http://www.sil.org/iso639-3/documentation.asp?id=bdj	bdj	No	3				bdj	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:06+00:00	2008-06-24T09:14:06+00:00	Budukh	http://vocabularies.gbif.org/lang/bdk	http://www.sil.org/iso639-3/documentation.asp?id=bdk	bdk	No	3				bdk	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:06+00:00	2008-06-24T09:14:06+00:00	Indonesian Bajau	http://vocabularies.gbif.org/lang/bdl	http://www.sil.org/iso639-3/documentation.asp?id=bdl	bdl	No	3				bdl	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:06+00:00	2008-06-24T09:14:06+00:00	Buduma	http://vocabularies.gbif.org/lang/bdm	http://www.sil.org/iso639-3/documentation.asp?id=bdm	bdm	No	3				bdm	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:06+00:00	2008-06-24T09:14:06+00:00	Baldemu	http://vocabularies.gbif.org/lang/bdn	http://www.sil.org/iso639-3/documentation.asp?id=bdn	bdn	No	3				bdn	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:06+00:00	2008-06-24T09:14:06+00:00	Morom	http://vocabularies.gbif.org/lang/bdo	http://www.sil.org/iso639-3/documentation.asp?id=bdo	bdo	No	3				bdo	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:06+00:00	2008-06-24T09:14:06+00:00	Bende	http://vocabularies.gbif.org/lang/bdp	http://www.sil.org/iso639-3/documentation.asp?id=bdp	bdp	No	3				bdp	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:06+00:00	2008-06-24T09:14:06+00:00	Bahnar	http://vocabularies.gbif.org/lang/bdq	http://www.sil.org/iso639-3/documentation.asp?id=bdq	bdq	No	3				bdq	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:06+00:00	2008-06-24T09:14:06+00:00	West Coast Bajau	http://vocabularies.gbif.org/lang/bdr	http://www.sil.org/iso639-3/documentation.asp?id=bdr	bdr	No	3				bdr	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:06+00:00	2008-06-24T09:14:06+00:00	Burunge	http://vocabularies.gbif.org/lang/bds	http://www.sil.org/iso639-3/documentation.asp?id=bds	bds	No	3				bds	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
2008-06-24T09:14:06+00:00	2008-06-24T09:14:06+00:00	Bokoto	http://vocabularies.gbif.org/lang/bdt	http://www.sil.org/iso639-3/documentation.asp?id=bdt	bdt	No	3				bdt	Individual	Living	2006-12-01T00:00:00+00:00	http://www.iso.org/iso/iso_catalogue/catalogue_tc/catalogue_detail.htm?csnumber=39534
